Dates,data1,data2,data3,data4
2019-11-24 12:00:00,1031.0,1077.0,1077.0,1994.0
2019-11-24 12:30:00,1073.0,1092.0,1092.0,1935.0
2019-11-24 13:00:00,1106.0,1122.0,1122.0,2105.0
2019-11-24 13:30:00,1149.0,1137.0,1137.0,2053.0
2019-11-24 14:00:00,1183.0,1153.0,1153.0,2192.0
2019-11-24 14:30:00,1217.0,1183.0,1183.0,2157.0
2019-11-24 15:00:00,1252.0,1214.0,1214.0,2246.0
2019-11-24 15:30:00,1278.0,1245.0,1245.0,2219.0
2019-11-24 16:00:00,1304.0,1261.0,1261.0,2273.0
2019-11-24 16:30:00,1322.0,1309.0,1309.0,2255.0
2019-11-24 17:00:00,1340.0,1357.0,1357.0,2291.0
2019-11-24 17:30:00,1348.0,1406.0,1406.0,2291.0
2019-11-24 18:00:00,1357.0,1472.0,1472.0,2291.0
2019-11-24 18:30:00,1366.0,1540.0,1540.0,2300.0
2019-11-24 19:00:00,1357.0,1646.0,1646.0,2281.0
2019-11-24 19:30:00,1357.0,1737.0,1737.0,2281.0
2019-11-24 20:00:00,1357.0,1850.0,1850.0,2264.0
2019-11-24 20:30:00,1348.0,1945.0,1945.0,2273.0
2019-11-24 21:00:00,1357.0,2063.0,2063.0,2237.0
2019-11-24 21:30:00,1348.0,2142.0,2142.0,2255.0
2019-11-24 22:00:00,1331.0,2223.0,2223.0,2219.0
2019-11-24 22:30:00,1331.0,2305.0,2305.0,2228.0
2019-11-24 23:00:00,1322.0,2367.0,2367.0,2183.0
2019-11-24 23:30:00,1322.0,2409.0,2409.0,2201.0
2019-11-25 00:00:00,1313.0,2451.0,2451.0,2157.0
2019-11-25 00:30:00,1313.0,2472.0,2472.0,2175.0
2019-11-25 01:00:00,1313.0,2514.0,2514.0,2140.0
2019-11-25 01:30:00,1304.0,2514.0,2514.0,2148.0
2019-11-25 02:00:00,1304.0,2536.0,2536.0,2131.0
2019-11-25 02:30:00,1304.0,2536.0,2536.0,2131.0
2019-11-25 03:00:00,1304.0,2557.0,2557.0,2113.0
2019-11-25 03:30:00,1295.0,2557.0,2557.0,2122.0
2019-11-25 04:00:00,1304.0,2557.0,2557.0,2105.0
2019-11-25 04:30:00,1304.0,2557.0,2557.0,2105.0
2019-11-25 05:00:00,1304.0,2536.0,2536.0,2113.0
2019-11-25 05:30:00,1304.0,2536.0,2536.0,2113.0
2019-11-25 06:00:00,1295.0,2514.0,2514.0,2122.0
2019-11-25 06:30:00,1304.0,2514.0,2514.0,2113.0
2019-11-25 07:00:00,1295.0,2493.0,2493.0,2131.0
2019-11-25 07:30:00,1295.0,2472.0,2472.0,2122.0
2019-11-25 08:00:00,1295.0,2472.0,2472.0,2140.0
2019-11-25 08:30:00,1286.0,2451.0,2451.0,2131.0
2019-11-25 09:00:00,1286.0,2451.0,2451.0,2148.0
2019-11-25 09:30:00,1278.0,2430.0,2430.0,2148.0
2019-11-25 10:00:00,1278.0,2409.0,2409.0,2166.0
2019-11-25 10:30:00,1269.0,2409.0,2409.0,2157.0
2019-11-25 11:00:00,1260.0,2409.0,2409.0,2175.0
2019-11-25 11:30:00,1260.0,2388.0,2388.0,2166.0
2019-11-25 12:00:00,1252.0,2388.0,2388.0,2183.0
2019-11-25 12:30:00,1243.0,2367.0,2367.0,2166.0
2019-11-25 13:00:00,1243.0,2367.0,2367.0,2166.0
2019-11-25 13:30:00,1225.0,2346.0,2346.0,2175.0
2019-11-25 14:00:00,1217.0,2346.0,2346.0,2175.0
2019-11-25 14:30:00,1208.0,2346.0,2346.0,2175.0
2019-11-25 15:00:00,1200.0,2346.0,2346.0,2175.0
2019-11-25 15:30:00,1183.0,2346.0,2346.0,2166.0
2019-11-25 16:00:00,1174.0,2346.0,2346.0,2157.0
2019-11-25 16:30:00,1166.0,2346.0,2346.0,2157.0
2019-11-25 17:00:00,1157.0,2346.0,2346.0,2148.0
2019-11-25 17:30:00,1149.0,2346.0,2346.0,2157.0
2019-11-25 18:00:00,1140.0,2367.0,2367.0,2140.0
2019-11-25 18:30:00,1132.0,2367.0,2367.0,2140.0
2019-11-25 19:00:00,1115.0,2367.0,2367.0,2122.0
2019-11-25 19:30:00,1115.0,2367.0,2367.0,2131.0
2019-11-25 20:00:00,1106.0,2367.0,2367.0,2105.0
2019-11-25 20:30:00,1098.0,2367.0,2367.0,2113.0
2019-11-25 21:00:00,1089.0,2367.0,2367.0,2096.0
2019-11-25 21:30:00,1081.0,2367.0,2367.0,2096.0
2019-11-25 22:00:00,1064.0,2388.0,2388.0,2070.0
2019-11-25 22:30:00,1056.0,2367.0,2367.0,2088.0
2019-11-25 23:00:00,1056.0,2367.0,2367.0,2045.0
2019-11-25 23:30:00,1047.0,2367.0,2367.0,2062.0
2019-11-26 00:00:00,1039.0,2367.0,2367.0,2028.0
2019-11-26 00:30:00,1031.0,2346.0,2346.0,2045.0
2019-11-26 01:00:00,1023.0,2346.0,2346.0,2011.0
2019-11-26 01:30:00,1015.0,2346.0,2346.0,2019.0
2019-11-26 02:00:00,1007.0,2346.0,2346.0,1985.0
2019-11-26 02:30:00,999.0,2325.0,2325.0,2002.0
2019-11-26 03:00:00,990.0,2325.0,2325.0,1968.0
2019-11-26 03:30:00,982.0,2305.0,2305.0,1977.0
2019-11-26 04:00:00,982.0,2305.0,2305.0,1952.0
2019-11-26 04:30:00,974.0,2305.0,2305.0,1960.0
2019-11-26 05:00:00,966.0,2305.0,2305.0,1926.0
2019-11-26 05:30:00,958.0,2284.0,2284.0,1935.0
2019-11-26 06:00:00,950.0,2284.0,2284.0,1910.0
2019-11-26 06:30:00,942.0,2264.0,2264.0,1918.0
2019-11-26 07:00:00,934.0,2264.0,2264.0,1885.0
2019-11-26 07:30:00,926.0,2243.0,2243.0,1893.0
2019-11-26 08:00:00,918.0,2243.0,2243.0,1860.0
2019-11-26 08:30:00,910.0,2223.0,2223.0,1868.0
2019-11-26 09:00:00,910.0,2223.0,2223.0,1835.0
2019-11-26 09:30:00,902.0,2203.0,2203.0,1852.0
2019-11-26 10:00:00,894.0,2182.0,2182.0,1811.0
2019-11-26 10:30:00,886.0,2203.0,2203.0,1819.0
2019-11-26 11:00:00,878.0,2182.0,2182.0,1787.0
2019-11-26 11:30:00,878.0,2182.0,2182.0,1795.0
2019-11-26 12:00:00,870.0,2162.0,2162.0,1762.0
2019-11-26 12:30:00,870.0,2162.0,2162.0,1771.0
2019-11-26 13:00:00,855.0,2142.0,2142.0,1731.0
2019-11-26 13:30:00,847.0,2122.0,2122.0,1746.0
2019-11-26 14:00:00,840.0,2122.0,2122.0,1707.0
2019-11-26 14:30:00,840.0,2102.0,2102.0,1723.0
2019-11-26 15:00:00,840.0,2102.0,2102.0,1683.0
2019-11-26 15:30:00,824.0,2082.0,2082.0,1699.0
2019-11-26 16:00:00,816.0,2063.0,2063.0,1660.0
2019-11-26 16:30:00,809.0,2063.0,2063.0,1668.0
2019-11-26 17:00:00,801.0,2043.0,2043.0,1629.0
2019-11-26 17:30:00,794.0,2043.0,2043.0,1644.0
2019-11-26 18:00:00,794.0,2023.0,2023.0,1606.0
2019-11-26 18:30:00,786.0,2023.0,2023.0,1621.0
2019-11-26 19:00:00,779.0,2004.0,2004.0,1583.0
2019-11-26 19:30:00,771.0,1984.0,1984.0,1590.0
2019-11-26 20:00:00,771.0,1984.0,1984.0,1560.0
2019-11-26 20:30:00,764.0,1965.0,1965.0,1575.0
2019-11-26 21:00:00,756.0,1945.0,1945.0,1538.0
2019-11-26 21:30:00,756.0,1945.0,1945.0,1553.0
2019-11-26 22:00:00,749.0,1945.0,1945.0,1516.0
2019-11-26 22:30:00,741.0,1926.0,1926.0,1530.0
2019-11-26 23:00:00,741.0,1907.0,1907.0,1494.0
2019-11-26 23:30:00,734.0,1907.0,1907.0,1501.0
2019-11-27 00:00:00,726.0,1888.0,1888.0,1472.0
2019-11-27 00:30:00,726.0,1869.0,1869.0,1487.0
2019-11-27 01:00:00,726.0,1869.0,1869.0,1451.0
2019-11-27 01:30:00,719.0,1869.0,1869.0,1465.0
2019-11-27 02:00:00,712.0,1831.0,1831.0,1429.0
2019-11-27 02:30:00,704.0,1831.0,1831.0,1443.0
2019-11-27 03:00:00,704.0,1812.0,1812.0,1415.0
2019-11-27 03:30:00,704.0,1812.0,1812.0,1422.0
2019-11-27 04:00:00,697.0,1812.0,1812.0,1401.0
2019-11-27 04:30:00,690.0,1812.0,1812.0,1408.0
2019-11-27 05:00:00,690.0,1793.0,1793.0,1394.0
2019-11-27 05:30:00,690.0,1774.0,1774.0,1394.0
2019-11-27 06:00:00,690.0,1774.0,1774.0,1373.0
2019-11-27 06:30:00,683.0,1774.0,1774.0,1380.0
2019-11-27 07:00:00,683.0,1774.0,1774.0,1359.0
2019-11-27 07:30:00,690.0,1756.0,1756.0,1366.0
2019-11-27 08:00:00,683.0,1756.0,1756.0,1345.0
2019-11-27 08:30:00,683.0,1737.0,1737.0,1352.0
2019-11-27 09:00:00,683.0,1737.0,1737.0,1324.0
2019-11-27 09:30:00,690.0,1737.0,1737.0,1331.0
2019-11-27 10:00:00,690.0,1737.0,1737.0,1317.0
2019-11-27 10:30:00,697.0,1719.0,1719.0,1324.0
2019-11-27 11:00:00,712.0,1719.0,1719.0,1311.0
2019-11-27 11:30:00,712.0,1700.0,1700.0,1317.0
2019-11-27 12:00:00,719.0,1700.0,1700.0,1290.0
2019-11-27 12:30:00,726.0,1682.0,1682.0,1297.0
2019-11-27 13:00:00,734.0,1682.0,1682.0,1283.0
2019-11-27 13:30:00,756.0,1682.0,1682.0,1283.0
2019-11-27 14:00:00,764.0,1664.0,1664.0,1277.0
2019-11-27 14:30:00,779.0,1682.0,1682.0,1277.0
2019-11-27 15:00:00,794.0,1682.0,1682.0,1263.0
2019-11-27 15:30:00,809.0,1682.0,1682.0,1270.0
2019-11-27 16:00:00,824.0,1646.0,1646.0,1256.0
2019-11-27 16:30:00,840.0,1664.0,1664.0,1256.0
2019-11-27 17:00:00,847.0,1664.0,1664.0,1256.0
2019-11-27 17:30:00,863.0,1664.0,1664.0,1256.0
2019-11-27 18:00:00,863.0,1646.0,1646.0,1250.0
2019-11-27 18:30:00,878.0,1628.0,1628.0,1256.0
2019-11-27 19:00:00,894.0,1646.0,1646.0,1250.0
2019-11-27 19:30:00,902.0,1646.0,1646.0,1250.0
2019-11-27 20:00:00,918.0,1664.0,1664.0,1250.0
2019-11-27 20:30:00,918.0,1682.0,1682.0,1243.0
2019-11-27 21:00:00,942.0,1664.0,1664.0,1256.0
2019-11-27 21:30:00,958.0,1682.0,1682.0,1243.0
2019-11-27 22:00:00,966.0,1682.0,1682.0,1256.0
2019-11-27 22:30:00,974.0,1700.0,1700.0,1256.0
2019-11-27 23:00:00,999.0,1700.0,1700.0,1270.0
2019-11-27 23:30:00,1015.0,1719.0,1719.0,1263.0
2019-11-28 00:00:00,1031.0,1737.0,1737.0,1283.0
2019-11-28 00:30:00,1047.0,1756.0,1756.0,1270.0
2019-11-28 01:00:00,1064.0,1756.0,1756.0,1290.0
2019-11-28 01:30:00,1081.0,1756.0,1756.0,1290.0
2019-11-28 02:00:00,1106.0,1774.0,1774.0,1311.0
2019-11-28 02:30:00,1132.0,1774.0,1774.0,1304.0
2019-11-28 03:00:00,1149.0,1774.0,1774.0,1338.0
2019-11-28 03:30:00,1174.0,1774.0,1774.0,1324.0
2019-11-28 04:00:00,1191.0,1774.0,1774.0,1373.0
2019-11-28 04:30:00,1217.0,1774.0,1774.0,1359.0
2019-11-28 05:00:00,1234.0,1774.0,1774.0,1415.0
2019-11-28 05:30:00,1252.0,1774.0,1774.0,1394.0
2019-11-28 06:00:00,1278.0,1774.0,1774.0,1465.0
2019-11-28 06:30:00,1295.0,1756.0,1756.0,1443.0
2019-11-28 07:00:00,1304.0,1756.0,1756.0,1516.0
2019-11-28 07:30:00,1322.0,1737.0,1737.0,1494.0
2019-11-28 08:00:00,1331.0,1737.0,1737.0,1568.0
2019-11-28 08:30:00,1340.0,1737.0,1737.0,1538.0
2019-11-28 09:00:00,1348.0,1737.0,1737.0,1606.0
2019-11-28 09:30:00,1348.0,1719.0,1719.0,1583.0
2019-11-28 10:00:00,1348.0,1719.0,1719.0,1652.0
2019-11-28 10:30:00,1357.0,1719.0,1719.0,1629.0
2019-11-28 11:00:00,1366.0,1719.0,1719.0,1675.0
2019-11-28 11:30:00,1366.0,1737.0,1737.0,1660.0
2019-11-28 12:00:00,1357.0,1737.0,1737.0,1707.0
2019-11-28 12:30:00,1357.0,1756.0,1756.0,1691.0
2019-11-28 13:00:00,1366.0,1774.0,1774.0,1723.0
2019-11-28 13:30:00,1357.0,1793.0,1793.0,1715.0
2019-11-28 14:00:00,1357.0,1812.0,1812.0,1746.0
2019-11-28 14:30:00,1366.0,1850.0,1850.0,1739.0
2019-11-28 15:00:00,1357.0,1888.0,1888.0,1762.0
2019-11-28 15:30:00,1357.0,1907.0,1907.0,1754.0
2019-11-28 16:00:00,1366.0,1926.0,1926.0,1779.0
2019-11-28 16:30:00,1357.0,1926.0,1926.0,1771.0
2019-11-28 17:00:00,1357.0,1965.0,1965.0,1803.0
2019-11-28 17:30:00,1357.0,1965.0,1965.0,1787.0
2019-11-28 18:00:00,1348.0,2004.0,2004.0,1819.0
2019-11-28 18:30:00,1348.0,2004.0,2004.0,1811.0
2019-11-28 19:00:00,1340.0,2023.0,2023.0,1835.0
2019-11-28 19:30:00,1340.0,2043.0,2043.0,1835.0
2019-11-28 20:00:00,1331.0,2043.0,2043.0,1868.0
2019-11-28 20:30:00,1322.0,2063.0,2063.0,1852.0
2019-11-28 21:00:00,1322.0,2082.0,2082.0,1885.0
2019-11-28 21:30:00,1313.0,2082.0,2082.0,1876.0
2019-11-28 22:00:00,1304.0,2102.0,2102.0,1910.0
2019-11-28 22:30:00,1295.0,2102.0,2102.0,1893.0
2019-11-28 23:00:00,1286.0,2102.0,2102.0,1935.0
2019-11-28 23:30:00,1278.0,2122.0,2122.0,1926.0
2019-11-29 00:00:00,1269.0,2122.0,2122.0,1952.0
2019-11-29 00:30:00,1269.0,2122.0,2122.0,1943.0
2019-11-29 01:00:00,1252.0,2122.0,2122.0,1977.0
2019-11-29 01:30:00,1252.0,2142.0,2142.0,1968.0
2019-11-29 02:00:00,1243.0,2142.0,2142.0,1994.0
2019-11-29 02:30:00,1234.0,2142.0,2142.0,1985.0
2019-11-29 03:00:00,1217.0,2162.0,2162.0,2002.0
2019-11-29 03:30:00,1217.0,2162.0,2162.0,2002.0
2019-11-29 04:00:00,1208.0,2162.0,2162.0,2011.0
2019-11-29 04:30:00,1200.0,2162.0,2162.0,2011.0
2019-11-29 05:00:00,1191.0,2182.0,2182.0,2019.0
2019-11-29 05:30:00,1183.0,2182.0,2182.0,2019.0
2019-11-29 06:00:00,1166.0,2203.0,2203.0,2028.0
2019-11-29 06:30:00,1157.0,2203.0,2203.0,2028.0
2019-11-29 07:00:00,1157.0,2203.0,2203.0,2028.0
2019-11-29 07:30:00,1149.0,2223.0,2223.0,2028.0
2019-11-29 08:00:00,1140.0,2223.0,2223.0,2019.0
2019-11-29 08:30:00,1132.0,2223.0,2223.0,2028.0
2019-11-29 09:00:00,1123.0,2223.0,2223.0,2019.0
2019-11-29 09:30:00,1115.0,2243.0,2243.0,2019.0
2019-11-29 10:00:00,1098.0,2243.0,2243.0,2019.0
2019-11-29 10:30:00,1089.0,2243.0,2243.0,2019.0
2019-11-29 11:00:00,1081.0,2264.0,2264.0,2002.0
2019-11-29 11:30:00,1073.0,2264.0,2264.0,2011.0
2019-11-29 12:00:00,1073.0,2284.0,2284.0,1994.0
2019-11-29 12:30:00,1064.0,2264.0,2264.0,2002.0
2019-11-29 13:00:00,1056.0,2284.0,2284.0,1985.0
2019-11-29 13:30:00,1047.0,2284.0,2284.0,1994.0
2019-11-29 14:00:00,1039.0,2264.0,2264.0,1977.0
2019-11-29 14:30:00,1031.0,2284.0,2284.0,1977.0
2019-11-29 15:00:00,1023.0,2284.0,2284.0,1960.0
2019-11-29 15:30:00,1023.0,2284.0,2284.0,1960.0
2019-11-29 16:00:00,1015.0,2284.0,2284.0,1935.0
2019-11-29 16:30:00,1007.0,2284.0,2284.0,1952.0
2019-11-29 17:00:00,999.0,2284.0,2284.0,1918.0
2019-11-29 17:30:00,999.0,2284.0,2284.0,1926.0
2019-11-29 18:00:00,990.0,2284.0,2284.0,1910.0
2019-11-29 18:30:00,982.0,2284.0,2284.0,1910.0
2019-11-29 19:00:00,974.0,2264.0,2264.0,1885.0
2019-11-29 19:30:00,966.0,2284.0,2284.0,1893.0
2019-11-29 20:00:00,966.0,2284.0,2284.0,1860.0
2019-11-29 20:30:00,958.0,2264.0,2264.0,1868.0
2019-11-29 21:00:00,950.0,2243.0,2243.0,1844.0
2019-11-29 21:30:00,950.0,2243.0,2243.0,1852.0
2019-11-29 22:00:00,934.0,2223.0,2223.0,1819.0
2019-11-29 22:30:00,926.0,2243.0,2243.0,1827.0
2019-11-29 23:00:00,926.0,2223.0,2223.0,1795.0
2019-11-29 23:30:00,926.0,2223.0,2223.0,1811.0
2019-11-30 00:00:00,918.0,2203.0,2203.0,1779.0
2019-11-30 00:30:00,910.0,2203.0,2203.0,1787.0
2019-11-30 01:00:00,910.0,2182.0,2182.0,1754.0
2019-11-30 01:30:00,902.0,2182.0,2182.0,1762.0
2019-11-30 02:00:00,894.0,2182.0,2182.0,1731.0
2019-11-30 02:30:00,894.0,2162.0,2162.0,1739.0
2019-11-30 03:00:00,894.0,2162.0,2162.0,1707.0
2019-11-30 03:30:00,886.0,2142.0,2142.0,1715.0
2019-11-30 04:00:00,878.0,2142.0,2142.0,1691.0
2019-11-30 04:30:00,870.0,2142.0,2142.0,1699.0
2019-11-30 05:00:00,870.0,2122.0,2122.0,1675.0
2019-11-30 05:30:00,863.0,2102.0,2102.0,1683.0
2019-11-30 06:00:00,863.0,2102.0,2102.0,1652.0
2019-11-30 06:30:00,863.0,2102.0,2102.0,1668.0
2019-11-30 07:00:00,855.0,2082.0,2082.0,1636.0
2019-11-30 07:30:00,855.0,2082.0,2082.0,1644.0
2019-11-30 08:00:00,847.0,2063.0,2063.0,1613.0
2019-11-30 08:30:00,847.0,2043.0,2043.0,1629.0
2019-11-30 09:00:00,840.0,2043.0,2043.0,1598.0
2019-11-30 09:30:00,840.0,2043.0,2043.0,1606.0
2019-11-30 10:00:00,832.0,2023.0,2023.0,1575.0
2019-11-30 10:30:00,840.0,2004.0,2004.0,1583.0
2019-11-30 11:00:00,840.0,2004.0,2004.0,1560.0
2019-11-30 11:30:00,840.0,2004.0,2004.0,1568.0
2019-11-30 12:00:00,840.0,2004.0,2004.0,1545.0
2019-11-30 12:30:00,840.0,1984.0,1984.0,1553.0
2019-11-30 13:00:00,840.0,1984.0,1984.0,1530.0
2019-11-30 13:30:00,840.0,1965.0,1965.0,1530.0
2019-11-30 14:00:00,832.0,1965.0,1965.0,1508.0
2019-11-30 14:30:00,840.0,1945.0,1945.0,1523.0
2019-11-30 15:00:00,832.0,1945.0,1945.0,1494.0
2019-11-30 15:30:00,832.0,1945.0,1945.0,1501.0
2019-11-30 16:00:00,840.0,1926.0,1926.0,1494.0
2019-11-30 16:30:00,855.0,1945.0,1945.0,1487.0
2019-11-30 17:00:00,855.0,1926.0,1926.0,1494.0
2019-11-30 17:30:00,863.0,1926.0,1926.0,1494.0
2019-11-30 18:00:00,870.0,1926.0,1926.0,1494.0
2019-11-30 18:30:00,886.0,1926.0,1926.0,1487.0
2019-11-30 19:00:00,910.0,1945.0,1945.0,1523.0
2019-11-30 19:30:00,934.0,1945.0,1945.0,1501.0
2019-11-30 20:00:00,974.0,1965.0,1965.0,1575.0
2019-11-30 20:30:00,1023.0,1965.0,1965.0,1545.0
2019-11-30 21:00:00,1081.0,1984.0,1984.0,1629.0
2019-11-30 21:30:00,1140.0,2004.0,2004.0,1606.0
2019-11-30 22:00:00,1191.0,2004.0,2004.0,1691.0
2019-11-30 22:30:00,1243.0,2043.0,2043.0,1660.0
2019-11-30 23:00:00,1322.0,2102.0,2102.0,1723.0
2019-11-30 23:30:00,1402.0,2142.0,2142.0,1707.0
2019-12-01 00:00:00,1483.0,2182.0,2182.0,1762.0
2019-12-01 00:30:00,1583.0,2243.0,2243.0,1746.0
2019-12-01 01:00:00,1685.0,2346.0,2346.0,1835.0
2019-12-01 01:30:00,1824.0,2451.0,2451.0,1787.0
2019-12-01 02:00:00,1984.0,2578.0,2578.0,1985.0
2019-12-01 02:30:00,2163.0,2703.0,2703.0,1910.0
2019-12-01 03:00:00,2351.0,2852.0,2852.0,2175.0
2019-12-01 03:30:00,2574.0,3025.0,3025.0,2070.0
2019-12-01 04:00:00,2826.0,3225.0,3225.0,2363.0
2019-12-01 04:30:00,3110.0,3477.0,3477.0,2273.0
2019-12-01 05:00:00,3417.0,3806.0,3806.0,2549.0
2019-12-01 05:30:00,3715.0,4098.0,4098.0,2461.0
2019-12-01 06:00:00,3960.0,4347.0,4347.0,2813.0
2019-12-01 06:30:00,4157.0,4602.0,4602.0,2675.0
2019-12-01 07:00:00,4372.0,4863.0,4863.0,3166.0
2019-12-01 07:30:00,4602.0,5182.0,5182.0,2976.0
2019-12-01 08:00:00,4871.0,5537.0,5537.0,3619.0
2019-12-01 08:30:00,5161.0,5872.0,5872.0,3378.0
2019-12-01 09:00:00,5468.0,6273.0,6273.0,4173.0
2019-12-01 09:30:00,5803.0,6565.0,6565.0,3877.0
2019-12-01 10:00:00,6156.0,6832.0,6832.0,4864.0
2019-12-01 10:30:00,6508.0,7073.0,7073.0,4502.0
2019-12-01 11:00:00,6882.0,7379.0,7379.0,5704.0
2019-12-01 11:30:00,7274.0,7721.0,7721.0,5280.0
2019-12-01 12:00:00,7682.0,8068.0,8068.0,6628.0
2019-12-01 12:30:00,8084.0,8422.0,8422.0,6182.0
2019-12-01 13:00:00,8510.0,8715.0,8715.0,7529.0
2019-12-01 13:30:00,8928.0,9013.0,9013.0,7073.0
2019-12-01 14:00:00,9338.0,9381.0,9381.0,8303.0
2019-12-01 14:30:00,9759.0,9517.0,9517.0,7919.0
2019-12-01 15:00:00,10143.0,9824.0,9824.0,9042.0
2019-12-01 15:30:00,10529.0,10135.0,10135.0,8694.0
2019-12-01 16:00:00,10889.0,10274.0,10274.0,9801.0
2019-12-01 16:30:00,11239.0,10626.0,10626.0,9407.0
2019-12-01 17:00:00,11588.0,10946.0,10946.0,10452.0
2019-12-01 17:30:00,11916.0,11234.0,11234.0,10113.0
2019-12-01 18:00:00,12203.0,11597.0,11597.0,11104.0
2019-12-01 18:30:00,12495.0,11855.0,11855.0,10770.0
2019-12-01 19:00:00,12761.0,12077.0,12077.0,11834.0
2019-12-01 19:30:00,12983.0,12525.0,12525.0,11493.0
2019-12-01 20:00:00,13217.0,12601.0,12601.0,12472.0
2019-12-01 20:30:00,13434.0,12904.0,12904.0,12138.0
2019-12-01 21:00:00,13612.0,13442.0,13442.0,13094.0
2019-12-01 21:30:00,13762.0,13519.0,13519.0,12779.0
2019-12-01 22:00:00,13944.0,13675.0,13675.0,13719.0
2019-12-01 22:30:00,14076.0,14027.0,14027.0,13412.0
2019-12-01 23:00:00,14208.0,14145.0,14145.0,14244.0
2019-12-01 23:30:00,14301.0,14422.0,14422.0,13987.0
2019-12-02 00:00:00,14404.0,14661.0,14661.0,14788.0
2019-12-02 00:30:00,14487.0,14822.0,14822.0,14529.0
2019-12-02 01:00:00,14560.0,14902.0,14902.0,15270.0
2019-12-02 01:30:00,14632.0,15347.0,15347.0,15022.0
2019-12-02 02:00:00,14664.0,15592.0,15592.0,15659.0
2019-12-02 02:30:00,14706.0,15592.0,15592.0,15464.0
2019-12-02 03:00:00,14716.0,15797.0,15797.0,16022.0
2019-12-02 03:30:00,14706.0,15879.0,15879.0,15798.0
2019-12-02 04:00:00,14685.0,16127.0,16127.0,16332.0
2019-12-02 04:30:00,14685.0,16419.0,16419.0,16149.0
2019-12-02 05:00:00,14622.0,16335.0,16335.0,16601.0
2019-12-02 05:30:00,14580.0,16628.0,16628.0,16473.0
2019-12-02 06:00:00,14529.0,16712.0,16712.0,16786.0
2019-12-02 06:30:00,14466.0,17049.0,17049.0,16700.0
2019-12-02 07:00:00,14373.0,17176.0,17176.0,16899.0
2019-12-02 07:30:00,14260.0,17432.0,17432.0,16842.0
2019-12-02 08:00:00,14157.0,17304.0,17304.0,16998.0
2019-12-02 08:30:00,14035.0,17261.0,17261.0,16942.0
2019-12-02 09:00:00,13893.0,17732.0,17732.0,16970.0
2019-12-02 09:30:00,13772.0,17646.0,17646.0,17027.0
2019-12-02 10:00:00,13652.0,17646.0,17646.0,16984.0
2019-12-02 10:30:00,13493.0,17646.0,17646.0,16998.0
2019-12-02 11:00:00,13335.0,17818.0,17818.0,16871.0
2019-12-02 11:30:00,13187.0,17603.0,17603.0,16885.0
2019-12-02 12:00:00,13031.0,17732.0,17732.0,16729.0
2019-12-02 12:30:00,12857.0,17947.0,17947.0,16828.0
2019-12-02 13:00:00,12694.0,17818.0,17818.0,16601.0
2019-12-02 13:30:00,12523.0,18077.0,18077.0,16700.0
2019-12-02 14:00:00,12353.0,17818.0,17818.0,16445.0
2019-12-02 14:30:00,12184.0,17732.0,17732.0,16431.0
2019-12-02 15:00:00,11999.0,17560.0,17560.0,16262.0
2019-12-02 15:30:00,11825.0,17646.0,17646.0,16403.0
2019-12-02 16:00:00,11652.0,17603.0,17603.0,16121.0
2019-12-02 16:30:00,11471.0,17517.0,17517.0,16191.0
2019-12-02 17:00:00,11292.0,17219.0,17219.0,15966.0
2019-12-02 17:30:00,11098.0,17560.0,17560.0,16036.0
2019-12-02 18:00:00,10924.0,17261.0,17261.0,15770.0
2019-12-02 18:30:00,10733.0,17261.0,17261.0,15854.0
2019-12-02 19:00:00,10555.0,17134.0,17134.0,15673.0
2019-12-02 19:30:00,10369.0,17134.0,17134.0,15659.0
2019-12-02 20:00:00,10184.0,16712.0,16712.0,15520.0
2019-12-02 20:30:00,10003.0,16880.0,16880.0,15575.0
2019-12-02 21:00:00,9831.0,16670.0,16670.0,15395.0
2019-12-02 21:30:00,9662.0,16502.0,16502.0,15422.0
2019-12-02 22:00:00,9479.0,16419.0,16419.0,15270.0
2019-12-02 22:30:00,9314.0,16544.0,16544.0,15325.0
2019-12-02 23:00:00,9135.0,16335.0,16335.0,15118.0
2019-12-02 23:30:00,8951.0,16169.0,16169.0,15201.0
2019-12-03 00:00:00,8785.0,15962.0,15962.0,15063.0
2019-12-03 00:30:00,8621.0,16086.0,16086.0,15091.0
2019-12-03 01:00:00,8452.0,16127.0,16127.0,14939.0
2019-12-03 01:30:00,8285.0,15962.0,15962.0,14967.0
2019-12-03 02:00:00,8120.0,15756.0,15756.0,14788.0
2019-12-03 02:30:00,7951.0,15838.0,15838.0,14857.0
2019-12-03 03:00:00,7784.0,15756.0,15756.0,14734.0
2019-12-03 03:30:00,7621.0,15592.0,15592.0,14761.0
2019-12-03 04:00:00,7452.0,15633.0,15633.0,14542.0
2019-12-03 04:30:00,7287.0,15225.0,15225.0,14638.0
2019-12-03 05:00:00,7124.0,15388.0,15388.0,14406.0
2019-12-03 05:30:00,6958.0,15306.0,15306.0,14502.0
2019-12-03 06:00:00,6795.0,15347.0,15347.0,14257.0
2019-12-03 06:30:00,6642.0,15144.0,15144.0,14325.0
2019-12-03 07:00:00,6484.0,15225.0,15225.0,14081.0
2019-12-03 07:30:00,6330.0,15063.0,15063.0,14190.0
2019-12-03 08:00:00,6179.0,15144.0,15144.0,13947.0
2019-12-03 08:30:00,6025.0,14942.0,14942.0,14001.0
2019-12-03 09:00:00,5880.0,15063.0,15063.0,13732.0
2019-12-03 09:30:00,5738.0,14741.0,14741.0,13839.0
